S	I	R	e	d	dI	t
0	0	0	0	0	0	73.975
0	0	0	0	0	0	73.9775
0	0	0	0	0	0	73.98
0	0	0	0	0	0	73.9825
0	0	0	0	0	0	73.985
0	0	0	0	0	0	73.9875
0	0	0	0	0	0	73.99
0	0	0	0	0	0	73.9925
0	0	0	0	0	0	73.995
0	0	0	0	0	0	73.9975
0	0	0	0	0	0	74
0	0	0	0	0	0	74.0025
0	0	0	0	0	0	74.005
0	0	0	0	0	0	74.0075
0	0	0	0	0	0	74.01
0	0	0	0	0	0	74.0125
0	0	0	0	0	0	74.015
0	0	0	0	0	0	74.0175
0	0	0	0	0	0	74.02
0	0	0	0	0	0	74.0225
0	0	0	0	0	0	74.025
0	0	0	0	0	0	74.0275
0	0	0	0	0	0	74.03
0	0	0	0	0	0	74.0325
0	0	0	0	0	0	74.035
0	0	0	0	0	0	74.0375
0	0	0	0	0	0	74.04
0	0	0	0	0	0	74.0425
0	0	0	0	0	0	74.045
0	0	0	0	0	0	74.0475
0	0	0	0	0	0	74.05
0	0	0	0	0	0	74.0525
0	0	0	0	0	0	74.055
0	0	0	0	0	0	74.0575
0	0	0	0	0	0	74.06
0	0	0	0	0	0	74.0625
0	0	0	0	0	0	74.065
0	0	0	0	0	0	74.0675
0	0	0	0	0	0	74.07
0	0	0	0	0	0	74.0725
0	0	0	0	0	0	74.075
0	0	0	0	0	0	74.0775
0	0	0	0	0	0	74.08
0	0	0	0	0	0	74.0825
0	0	0	0	0	0	74.085
0	0	0	0	0	0	74.0875
0	0	0	0	0	0	74.09
0	0	0	0	0	0	74.0925
0	0	0	0	0	0	74.095
0	0	0	0	0	0	74.0975
0	0	0	0	0	0	74.1
0	0	0	0	0	0	74.1025
0	0	0	0	0	0	74.105
0	0	0	0	0	0	74.1075
0	0	0	0	0	0	74.11
0	0	0	0	0	0	74.1125
0	0	0	0	0	0	74.115
0	0	0	0	0	0	74.1175
0	0	0	0	0	0	74.12
0	0	0	0	0	0	74.1225
0	0	0	0	0	0	74.125
0	0	0	0	0	0	74.1275
0	0	0	0	0	0	74.13
0	0	0	0	0	0	74.1325
0	0	0	0	0	0	74.135
0	0	0	0	0	0	74.1375
0	0	0	0	0	0	74.14
0	0	0	0	0	0	74.1425
0	0	0	0	0	0	74.145
0	0	0	0	0	0	74.1475
0	0	0	0	0	0	74.15
0	0	0	0	0	0	74.1525
0	0	0	0	0	0	74.155
0	0	0	0	0	0	74.1575
0	0	0	0	0	0	74.16
0	0	0	0	0	0	74.1625
0	0	0	0	0	0	74.165
0	0	0	0	0	0	74.1675
0	0	0	0	0	0	74.17
0	0	0	0	0	0	74.1725
0	0	0	0	0	0	74.175
0	0	0	0	0	0	74.1775
0	0	0	0	0	0	74.18
0	0	0	0	0	0	74.1825
0	0	0	0	0	0	74.185
0	0	0	0	0	0	74.1875
0	0	0	0	0	0	74.19
0	0	0	0	0	0	74.1925
0	0	0	0	0	0	74.195
0	0	0	0	0	0	74.1975
0	0	0	0	0	0	74.2
0	0	0	0	0	0	74.2025
0	0	0	0	0	0	74.205
0	0	0	0	0	0	74.2075
0	0	0	0	0	0	74.21
0	0	0	0	0	0	74.2125
0	0	0	0	0	0	74.215
0	0	0	0	0	0	74.2175
0	0	0	0	0	0	74.22
0	0	0	0	0	0	74.2225
0	0	0	0	0	0	74.225
0	0	0	0	0	0	74.2275
0	0	0	0	0	0	74.23
0	0	0	0	0	0	74.2325
0	0	0	0	0	0	74.235
0	0	0	0	0	0	74.2375
0	0	0	0	0	0	74.24
0	0	0	0	0	0	74.2425
0	0	0	0	0	0	74.245
0	0	0	0	0	0	74.2475
0	0	0	0	0	0	74.25
0	0	0	0	0	0	74.2525
0	0	0	0	0	0	74.255
0	0	0	0	0	0	74.2575
0	0	0	0	0	0	74.26
0	0	0	0	0	0	74.2625
0	0	0	0	0	0	74.265
0	0	0	0	0	0	74.2675
0	0	0	0	0	0	74.27
0	0	0	0	0	0	74.2725
0	0	0	0	0	0	74.275
0	0	0	0	0	0	74.2775
0	0	0	0	0	0	74.28
0	0	0	0	0	0	74.2825
0	0	0	0	0	0	74.285
0	0	0	0	0	0	74.2875
0	0	0	0	0	0	74.29
0	0	0	0	0	0	74.2925
0	0	0	0	0	0	74.295
0	0	0	0	0	0	74.2975
0	0	0	0	0	0	74.3
0	0	0	0	0	0	74.3025
0	0	0	0	0	0	74.305
0	0	0	0	0	0	74.3075
0	0	0	0	0	0	74.31
0	0	0	0	0	0	74.3125
0	0	0	0	0	0	74.315
0	0	0	0	0	0	74.3175
0	0	0	0	0	0	74.32
0	0	0	0	0	0	74.3225
0	0	0	0	0	0	74.325
0	0	0	0	0	0	74.3275
0	0	0	0	0	0	74.33
0	0	0	0	0	0	74.3325
0	0	0	0	0	0	74.335
0	0	0	0	0	0	74.3375
0	0	0	0	0	0	74.34
0	0	0	0	0	0	74.3425
0	0	0	0	0	0	74.345
0	0	0	0	0	0	74.3475
0	0	0	0	0	0	74.35
0	0	0	0	0	0	74.3525
0	0	0	0	0	0	74.355
0	0	0	0	0	0	74.3575
0	0	0	0	0	0	74.36
0	0	0	0	0	0	74.3625
0	0	0	0	0	0	74.365
0	0	0	0	0	0	74.3675
0	0	0	0	0	0	74.37
0	0	0	0	0	0	74.3725
0	0	0	0	0	0	74.375
0	0	0	0	0	0	74.3775
0	0	0	0	0	0	74.38
0	0	0	0	0	0	74.3825
0	0	0	0	0	0	74.385
0	0	0	0	0	0	74.3875
0	0	0	0	0	0	74.39
0	0	0	0	0	0	74.3925
0	0	0	0	0	0	74.395
0	0	0	0	0	0	74.3975
0	0	0	0	0	0	74.4
0	0	0	0	0	0	74.4025
0	0	0	0	0	0	74.405
0	0	0	0	0	0	74.4075
0	0	0	0	0	0	74.41
0	0	0	0	0	0	74.4125
0	0	0	0	0	0	74.415
0	0	0	0	0	0	74.4175
0	0	0	0	0	0	74.42
0	0	0	0	0	0	74.4225
0	0	0	0	0	0	74.425
0	0	0	0	0	0	74.4275
0	0	0	0	0	0	74.43
0	0	0	0	0	0	74.4325
0	0	0	0	0	0	74.435
0	0	0	0	0	0	74.4375
0	0	0	0	0	0	74.44
0	0	0	0	0	0	74.4425
0	0	0	0	0	0	74.445
0	0	0	0	0	0	74.4475
0	0	0	0	0	0	74.45
0	0	0	0	0	0	74.4525
0	0	0	0	0	0	74.455
0	0	0	0	0	0	74.4575
0	0	0	0	0	0	74.46
0	0	0	0	0	0	74.4625
0	0	0	0	0	0	74.465
0	0	0	0	0	0	74.4675
0	0	0	0	0	0	74.47
0	0	0	0	0	0	74.4725
0	0	0	0	0	0	74.475
0	0	0	0	0	0	74.4775
0	0	0	0	0	0	74.48
0	0	0	0	0	0	74.4825
0	0	0	0	0	0	74.485
0	0	0	0	0	0	74.4875
0	0	0	0	0	0	74.49
0	0	0	0	0	0	74.4925
0	0	0	0	0	0	74.495
0	0	0	0	0	0	74.4975
0	0	0	0	0	0	74.5
0	0	0	0	0	0	74.5025
0	0	0	0	0	0	74.505
0	0	0	0	0	0	74.5075
0	0	0	0	0	0	74.51
0	0	0	0	0	0	74.5125
0	0	0	0	0	0	74.515
0	0	0	0	0	0	74.5175
0	0	0	0	0	0	74.52
0	0	0	0	0	0	74.5225
0	0	0	0	0	0	74.525
0	0	0	0	0	0	74.5275
0	0	0	0	0	0	74.53
0	0	0	0	0	0	74.5325
0	0	0	0	0	0	74.535
0	0	0	0	0	0	74.5375
0	0	0	0	0	0	74.54
0	0	0	0	0	0	74.5425
0	0	0	0	0	0	74.545
0	0	0	0	0	0	74.5475
0	0	0	0	0	0	74.55
0	0	0	0	0	0	74.5525
0	0	0	0	0	0	74.555
0	0	0	0	0	0	74.5575
0	0	0	0	0	0	74.56
0	0	0	0	0	0	74.5625
0	0	0	0	0	0	74.565
0	0	0	0	0	0	74.5675
0	0	0	0	0	0	74.57
0	0	0	0	0	0	74.5725
0	0	0	0	0	0	74.575
0	0	0	0	0	0	74.5775
0	0	0	0	0	0	74.58
0	0	0	0	0	0	74.5825
0	0	0	0	0	0	74.585
0	0	0	0	0	0	74.5875
0	0	0	0	0	0	74.59
0	0	0	0	0	0	74.5925
0	0	0	0	0	0	74.595
0	0	0	0	0	0	74.5975
0	0	0	0	0	0	74.6
0	0	0	0	0	0	74.6025
0	0	0	0	0	0	74.605
0	0	0	0	0	0	74.6075
0	0	0	0	0	0	74.61
0	0	0	0	0	0	74.6125
0	0	0	0	0	0	74.615
0	0	0	0	0	0	74.6175
0	0	0	0	0	0	74.62
0	0	0	0	0	0	74.6225
0	0	0	0	0	0	74.625
0	0	0	0	0	0	74.6275
0	0	0	0	0	0	74.63
0	0	0	0	0	0	74.6325
0	0	0	0	0	0	74.635
0	0	0	0	0	0	74.6375
0	0	0	0	0	0	74.64
0	0	0	0	0	0	74.6425
0	0	0	0	0	0	74.645
0	0	0	0	0	0	74.6475
0	0	0	0	0	0	74.65
0	0	0	0	0	0	74.6525
0	0	0	0	0	0	74.655
0	0	0	0	0	0	74.6575
0	0	0	0	0	0	74.66
0	0	0	0	0	0	74.6625
0	0	0	0	0	0	74.665
0	0	0	0	0	0	74.6675
0	0	0	0	0	0	74.67
0	0	0	0	0	0	74.6725
0	0	0	0	0	0	74.675
0	0	0	0	0	0	74.6775
0	0	0	0	0	0	74.68
0	0	0	0	0	0	74.6825
0	0	0	0	0	0	74.685
0	0	0	0	0	0	74.6875
0	0	0	0	0	0	74.69
0	0	0	0	0	0	74.6925
0	0	0	0	0	0	74.695
0	0	0	0	0	0	74.6975
0	0	0	0	0	0	74.7
0	0	0	0	0	0	74.7025
0	0	0	0	0	0	74.705
0	0	0	0	0	0	74.7075
0	0	0	0	0	0	74.71
0	0	0	0	0	0	74.7125
0	0	0	0	0	0	74.715
0	0	0	0	0	0	74.7175
0	0	0	0	0	0	74.72
0	0	0	0	0	0	74.7225
0	0	0	0	0	0	74.725
0	0	0	0	0	0	74.7275
0	0	0	0	0	0	74.73
0	0	0	0	0	0	74.7325
0	0	0	0	0	0	74.735
0	0	0	0	0	0	74.7375
0	0	0	0	0	0	74.74
0	0	0	0	0	0	74.7425
0	0	0	0	0	0	74.745
0	0	0	0	0	0	74.7475
0	0	0	0	0	0	74.75
0	0	0	0	0	0	74.7525
0	0	0	0	0	0	74.755
0	0	0	0	0	0	74.7575
0	0	0	0	0	0	74.76
0	0	0	0	0	0	74.7625
0	0	0	0	0	0	74.765
0	0	0	0	0	0	74.7675
0	0	0	0	0	0	74.77
0	0	0	0	0	0	74.7725
0	0	0	0	0	0	74.775
0	0	0	0	0	0	74.7775
0	0	0	0	0	0	74.78
0	0	0	0	0	0	74.7825
0	0	0	0	0	0	74.785
0	0	0	0	0	0	74.7875
0	0	0	0	0	0	74.79
0	0	0	0	0	0	74.7925
0	0	0	0	0	0	74.795
0	0	0	0	0	0	74.7975
0	0	0	0	0	0	74.8
0	0	0	0	0	0	74.8025
0	0	0	0	0	0	74.805
0	0	0	0	0	0	74.8075
0	0	0	0	0	0	74.81
0	0	0	0	0	0	74.8125
0	0	0	0	0	0	74.815
0	0	0	0	0	0	74.8175
0	0	0	0	0	0	74.82
0	0	0	0	0	0	74.8225
0	0	0	0	0	0	74.825
0	0	0	0	0	0	74.8275
0	0	0	0	0	0	74.83
0	0	0	0	0	0	74.8325
0	0	0	0	0	0	74.835
0	0	0	0	0	0	74.8375
0	0	0	0	0	0	74.84
0	0	0	0	0	0	74.8425
0	0	0	0	0	0	74.845
0	0	0	0	0	0	74.8475
0	0	0	0	0	0	74.85
0	0	0	0	0	0	74.8525
0	0	0	0	0	0	74.855
0	0	0	0	0	0	74.8575
0	0	0	0	0	0	74.86
0	0	0	0	0	0	74.8625
0	0	0	0	0	0	74.865
0	0	0	0	0	0	74.8675
0	0	0	0	0	0	74.87
0	0	0	0	0	0	74.8725
0	0	0	0	0	0	74.875
0	0	0	0	0	0	74.8775
0	0	0	0	0	0	74.88
0	0	0	0	0	0	74.8825
0	0	0	0	0	0	74.885
0	0	0	0	0	0	74.8875
0	0	0	0	0	0	74.89
0	0	0	0	0	0	74.8925
0	0	0	0	0	0	74.895
0	0	0	0	0	0	74.8975
0	0	0	0	0	0	74.9
0	0	0	0	0	0	74.9025
0	0	0	0	0	0	74.905
0	0	0	0	0	0	74.9075
0	0	0	0	0	0	74.91
0	0	0	0	0	0	74.9125
0	0	0	0	0	0	74.915
0	0	0	0	0	0	74.9175
0	0	0	0	0	0	74.92
0	0	0	0	0	0	74.9225
0	0	0	0	0	0	74.925
0	0	0	0	0	0	74.9275
0	0	0	0	0	0	74.93
0	0	0	0	0	0	74.9325
0	0	0	0	0	0	74.935
0	0	0	0	0	0	74.9375
0	0	0	0	0	0	74.94
0	0	0	0	0	0	74.9425
0	0	0	0	0	0	74.945
0	0	0	0	0	0	74.9475
0	0	0	0	0	0	74.95
0	0	0	0	0	0	74.9525
0	0	0	0	0	0	74.955
0	0	0	0	0	0	74.9575
0	0	0	0	0	0	74.96
0	0	0	0	0	0	74.9625
0	0	0	0	0	0	74.965
0	0	0	0	0	0	74.9675
0	0	0	0	0	0	74.97
0	0	0	0	0	0	74.9725
0	0	0	0	0	0	74.975
0	0	0	0	0	0	74.9775
0	0	0	0	0	0	74.98
0	0	0	0	0	0	74.9825
0	0	0	0	0	0	74.985
0	0	0	0	0	0	74.9875
0	0	0	0	0	0	74.99
0	0	0	0	0	0	74.9925
0	0	0	0	0	0	74.995
0	0	0	0	0	0	74.9975
0	0	0	0	0	0	75
0	0	0	0	0	0	75.0025
0	0	0	0	0	0	75.005
0	0	0	0	0	0	75.0075
0	0	0	0	0	0	75.01
0	0	0	0	0	0	75.0125
0	0	0	0	0	0	75.015
0	0	0	0	0	0	75.0175
0	0	0	0	0	0	75.02
0	0	0	0	0	0	75.0225
0	0	0	0	0	0	75.025
0	0	0	0	0	0	75.0275
0	0	0	0	0	0	75.03
0	0	0	0	0	0	75.0325
0	0	0	0	0	0	75.035
0	0	0	0	0	0	75.0375
0	0	0	0	0	0	75.04
0	0	0	0	0	0	75.0425
0	0	0	0	0	0	75.045
0	0	0	0	0	0	75.0475
0	0	0	0	0	0	75.05
0	0	0	0	0	0	75.0525
0	0	0	0	0	0	75.055
0	0	0	0	0	0	75.0575
0	0	0	0	0	0	75.06
0	0	0	0	0	0	75.0625
0	0	0	0	0	0	75.065
0	0	0	0	0	0	75.0675
0	0	0	0	0	0	75.07
0	0	0	0	0	0	75.0725
0	0	0	0	0	0	75.075
0	0	0	0	0	0	75.0775
0	0	0	0	0	0	75.08
0	0	0	0	0	0	75.0825
0	0	0	0	0	0	75.085
0	0	0	0	0	0	75.0875
0	0	0	0	0	0	75.09
0	0	0	0	0	0	75.0925
0	0	0	0	0	0	75.095
0	0	0	0	0	0	75.0975
0	0	0	0	0	0	75.1
0	0	0	0	0	0	75.1025
0	0	0	0	0	0	75.105
0	0	0	0	0	0	75.1075
0	0	0	0	0	0	75.11
0	0	0	0	0	0	75.1125
0	0	0	0	0	0	75.115
0	0	0	0	0	0	75.1175
0	0	0	0	0	0	75.12
0	0	0	0	0	0	75.1225
0	0	0	0	0	0	75.125
0	0	0	0	0	0	75.1275
0	0	0	0	0	0	75.13
0	0	0	0	0	0	75.1325
0	0	0	0	0	0	75.135
0	0	0	0	0	0	75.1375
0	0	0	0	0	0	75.14
0	0	0	0	0	0	75.1425
0	0	0	0	0	0	75.145
0	0	0	0	0	0	75.1475
0	0	0	0	0	0	75.15
0	0	0	0	0	0	75.1525
0	0	0	0	0	0	75.155
0	0	0	0	0	0	75.1575
0	0	0	0	0	0	75.16
0	0	0	0	0	0	75.1625
0	0	0	0	0	0	75.165
0	0	0	0	0	0	75.1675
0	0	0	0	0	0	75.17
0	0	0	0	0	0	75.1725
0	0	0	0	0	0	75.175
0	0	0	0	0	0	75.1775
0	0	0	0	0	0	75.18
0	0	0	0	0	0	75.1825
0	0	0	0	0	0	75.185
0	0	0	0	0	0	75.1875
0	0	0	0	0	0	75.19
0	0	0	0	0	0	75.1925
0	0	0	0	0	0	75.195
0	0	0	0	0	0	75.1975
0	0	0	0	0	0	75.2
0	0	0	0	0	0	75.2025
0	0	0	0	0	0	75.205
0	0	0	0	0	0	75.2075
0	0	0	0	0	0	75.21
0	0	0	0	0	0	75.2125
0	0	0	0	0	0	75.215
0	0	0	0	0	0	75.2175
0	0	0	0	0	0	75.22
0	0	0	0	0	0	75.2225
0	0	0	0	0	0	75.225
0	0	0	0	0	0	75.2275
0	0	0	0	0	0	75.23
0	0	0	0	0	0	75.2325
0	0	0	0	0	0	75.235
0	0	0	0	0	0	75.2375
0	0	0	0	0	0	75.24
0	0	0	0	0	0	75.2425
0	0	0	0	0	0	75.245
0	0	0	0	0	0	75.2475
0	0	0	0	0	0	75.25
0	0	0	0	0	0	75.2525
0	0	0	0	0	0	75.255
0	0	0	0	0	0	75.2575
0	0	0	0	0	0	75.26
0	0	0	0	0	0	75.2625
0	0	0	0	0	0	75.265
0	0	0	0	0	0	75.2675
0	0	0	0	0	0	75.27
0	0	0	0	0	0	75.2725
0	0	0	0	0	0	75.275
0	0	0	0	0	0	75.2775
0	0	0	0	0	0	75.28
0	0	0	0	0	0	75.2825
0	0	0	0	0	0	75.285
0	0	0	0	0	0	75.2875
0	0	0	0	0	0	75.29
0	0	0	0	0	0	75.2925
0	0	0	0	0	0	75.295
0	0	0	0	0	0	75.2975
0	0	0	0	0	0	75.3
0	0	0	0	0	0	75.3025
0	0	0	0	0	0	75.305
0	0	0	0	0	0	75.3075
0	0	0	0	0	0	75.31
0	0	0	0	0	0	75.3125
0	0	0	0	0	0	75.315
0	0	0	0	0	0	75.3175
0	0	0	0	0	0	75.32
0	0	0	0	0	0	75.3225
0	0	0	0	0	0	75.325
0	0	0	0	0	0	75.3275
0	0	0	0	0	0	75.33
0	0	0	0	0	0	75.3325
0	0	0	0	0	0	75.335
0	0	0	0	0	0	75.3375
0	0	0	0	0	0	75.34
0	0	0	0	0	0	75.3425
0	0	0	0	0	0	75.345
0	0	0	0	0	0	75.3475
0	0	0	0	0	0	75.35
0	0	0	0	0	0	75.3525
0	0	0	0	0	0	75.355
0	0	0	0	0	0	75.3575
0	0	0	0	0	0	75.36
0	0	0	0	0	0	75.3625
0	0	0	0	0	0	75.365
0	0	0	0	0	0	75.3675
0	0	0	0	0	0	75.37
0	0	0	0	0	0	75.3725
0	0	0	0	0	0	75.375
0	0	0	0	0	0	75.3775
0	0	0	0	0	0	75.38
0	0	0	0	0	0	75.3825
0	0	0	0	0	0	75.385
0	0	0	0	0	0	75.3875
0	0	0	0	0	0	75.39
0	0	0	0	0	0	75.3925
0	0	0	0	0	0	75.395
0	0	0	0	0	0	75.3975
0	0	0	0	0	0	75.4
0	0	0	0	0	0	75.4025
0	0	0	0	0	0	75.405
0	0	0	0	0	0	75.4075
0	0	0	0	0	0	75.41
0	0	0	0	0	0	75.4125
0	0	0	0	0	0	75.415
0	0	0	0	0	0	75.4175
0	0	0	0	0	0	75.42
0	0	0	0	0	0	75.4225
0	0	0	0	0	0	75.425
0	0	0	0	0	0	75.4275
0	0	0	0	0	0	75.43
0	0	0	0	0	0	75.4325
0	0	0	0	0	0	75.435
0	0	0	0	0	0	75.4375
0	0	0	0	0	0	75.44
0	0	0	0	0	0	75.4425
0	0	0	0	0	0	75.445
0	0	0	0	0	0	75.4475
0	0	0	0	0	0	75.45
0	0	0	0	0	0	75.4525
0	0	0	0	0	0	75.455
0	0	0	0	0	0	75.4575
0	0	0	0	0	0	75.46
0	0	0	0	0	0	75.4625
0	0	0	0	0	0	75.465
0	0	0	0	0	0	75.4675
0	0	0	0	0	0	75.47
0	0	0	0	0	0	75.4725
0	0	0	0	0	0	75.475
0	0	0	0	0	0	75.4775
0	0	0	0	0	0	75.48
0	0	0	0	0	0	75.4825
0	0	0	0	0	0	75.485
0	0	0	0	0	0	75.4875
0	0	0	0	0	0	75.49
0	0	0	0	0	0	75.4925
0	0	0	0	0	0	75.495
0	0	0	0	0	0	75.4975
0	0	0	0	0	0	75.5
0	0	0	0	0	0	75.5025
0	0	0	0	0	0	75.505
0	0	0	0	0	0	75.5075
0	0	0	0	0	0	75.51
0	0	0	0	0	0	75.5125
0	0	0	0	0	0	75.515
0	0	0	0	0	0	75.5175
0	0	0	0	0	0	75.52
0	0	0	0	0	0	75.5225
0	0	0	0	0	0	75.525
0	0	0	0	0	0	75.5275
0	0	0	0	0	0	75.53
0	0	0	0	0	0	75.5325
0	0	0	0	0	0	75.535
0	0	0	0	0	0	75.5375
0	0	0	0	0	0	75.54
0	0	0	0	0	0	75.5425
0	0	0	0	0	0	75.545
0	0	0	0	0	0	75.5475
0	0	0	0	0	0	75.55
0	0	0	0	0	0	75.5525
0	0	0	0	0	0	75.555
0	0	0	0	0	0	75.5575
0	0	0	0	0	0	75.56
0	0	0	0	0	0	75.5625
0	0	0	0	0	0	75.565
0	0	0	0	0	0	75.5675
0	0	0	0	0	0	75.57
0	0	0	0	0	0	75.5725
0	0	0	0	0	0	75.575
0	0	0	0	0	0	75.5775
0	0	0	0	0	0	75.58
0	0	0	0	0	0	75.5825
0	0	0	0	0	0	75.585
0	0	0	0	0	0	75.5875
0	0	0	0	0	0	75.59
0	0	0	0	0	0	75.5925
0	0	0	0	0	0	75.595
0	0	0	0	0	0	75.5975
0	0	0	0	0	0	75.6
0	0	0	0	0	0	75.6025
0	0	0	0	0	0	75.605
0	0	0	0	0	0	75.6075
0	0	0	0	0	0	75.61
0	0	0	0	0	0	75.6125
0	0	0	0	0	0	75.615
0	0	0	0	0	0	75.6175
0	0	0	0	0	0	75.62
0	0	0	0	0	0	75.6225
0	0	0	0	0	0	75.625
0	0	0	0	0	0	75.6275
0	0	0	0	0	0	75.63
0	0	0	0	0	0	75.6325
0	0	0	0	0	0	75.635
0	0	0	0	0	0	75.6375
0	0	0	0	0	0	75.64
0	0	0	0	0	0	75.6425
0	0	0	0	0	0	75.645
0	0	0	0	0	0	75.6475
0	0	0	0	0	0	75.65
0	0	0	0	0	0	75.6525
0	0	0	0	0	0	75.655
0	0	0	0	0	0	75.6575
0	0	0	0	0	0	75.66
0	0	0	0	0	0	75.6625
0	0	0	0	0	0	75.665
0	0	0	0	0	0	75.6675
0	0	0	0	0	0	75.67
0	0	0	0	0	0	75.6725
0	0	0	0	0	0	75.675
0	0	0	0	0	0	75.6775
0	0	0	0	0	0	75.68
0	0	0	0	0	0	75.6825
0	0	0	0	0	0	75.685
0	0	0	0	0	0	75.6875
0	0	0	0	0	0	75.69
0	0	0	0	0	0	75.6925
0	0	0	0	0	0	75.695
0	0	0	0	0	0	75.6975
0	0	0	0	0	0	75.7
0	0	0	0	0	0	75.7025
0	0	0	0	0	0	75.705
0	0	0	0	0	0	75.7075
0	0	0	0	0	0	75.71
0	0	0	0	0	0	75.7125
0	0	0	0	0	0	75.715
0	0	0	0	0	0	75.7175
0	0	0	0	0	0	75.72
0	0	0	0	0	0	75.7225
0	0	0	0	0	0	75.725
0	0	0	0	0	0	75.7275
0	0	0	0	0	0	75.73
0	0	0	0	0	0	75.7325
0	0	0	0	0	0	75.735
0	0	0	0	0	0	75.7375
0	0	0	0	0	0	75.74
0	0	0	0	0	0	75.7425
0	0	0	0	0	0	75.745
0	0	0	0	0	0	75.7475
0	0	0	0	0	0	75.75
0	0	0	0	0	0	75.7525
0	0	0	0	0	0	75.755
0	0	0	0	0	0	75.7575
0	0	0	0	0	0	75.76
0	0	0	0	0	0	75.7625
0	0	0	0	0	0	75.765
0	0	0	0	0	0	75.7675
0	0	0	0	0	0	75.77
0	0	0	0	0	0	75.7725
0	0	0	0	0	0	75.775
0	0	0	0	0	0	75.7775
0	0	0	0	0	0	75.78
0	0	0	0	0	0	75.7825
0	0	0	0	0	0	75.785
0	0	0	0	0	0	75.7875
0	0	0	0	0	0	75.79
0	0	0	0	0	0	75.7925
0	0	0	0	0	0	75.795
0	0	0	0	0	0	75.7975
0	0	0	0	0	0	75.8
0	0	0	0	0	0	75.8025
0	0	0	0	0	0	75.805
0	0	0	0	0	0	75.8075
0	0	0	0	0	0	75.81
0	0	0	0	0	0	75.8125
0	0	0	0	0	0	75.815
0	0	0	0	0	0	75.8175
0	0	0	0	0	0	75.82
0	0	0	0	0	0	75.8225
0	0	0	0	0	0	75.825
0	0	0	0	0	0	75.8275
0	0	0	0	0	0	75.83
0	0	0	0	0	0	75.8325
0	0	0	0	0	0	75.835
0	0	0	0	0	0	75.8375
0	0	0	0	0	0	75.84
0	0	0	0	0	0	75.8425
0	0	0	0	0	0	75.845
0	0	0	0	0	0	75.8475
0	0	0	0	0	0	75.85
0	0	0	0	0	0	75.8525
0	0	0	0	0	0	75.855
0	0	0	0	0	0	75.8575
0	0	0	0	0	0	75.86
0	0	0	0	0	0	75.8625
0	0	0	0	0	0	75.865
0	0	0	0	0	0	75.8675
0	0	0	0	0	0	75.87
0	0	0	0	0	0	75.8725
0	0	0	0	0	0	75.875
0	0	0	0	0	0	75.8775
0	0	0	0	0	0	75.88
0	0	0	0	0	0	75.8825
0	0	0	0	0	0	75.885
0	0	0	0	0	0	75.8875
0	0	0	0	0	0	75.89
0	0	0	0	0	0	75.8925
0	0	0	0	0	0	75.895
0	0	0	0	0	0	75.8975
0	0	0	0	0	0	75.9
0	0	0	0	0	0	75.9025
0	0	0	0	0	0	75.905
0	0	0	0	0	0	75.9075
0	0	0	0	0	0	75.91
0	0	0	0	0	0	75.9125
0	0	0	0	0	0	75.915
0	0	0	0	0	0	75.9175
0	0	0	0	0	0	75.92
0	0	0	0	0	0	75.9225
0	0	0	0	0	0	75.925
0	0	0	0	0	0	75.9275
0	0	0	0	0	0	75.93
0	0	0	0	0	0	75.9325
0	0	0	0	0	0	75.935
0	0	0	0	0	0	75.9375
0	0	0	0	0	0	75.94
0	0	0	0	0	0	75.9425
0	0	0	0	0	0	75.945
0	0	0	0	0	0	75.9475
0	0	0	0	0	0	75.95
0	0	0	0	0	0	75.9525
0	0	0	0	0	0	75.955
0	0	0	0	0	0	75.9575
0	0	0	0	0	0	75.96
0	0	0	0	0	0	75.9625
0	0	0	0	0	0	75.965
0	0	0	0	0	0	75.9675
0	0	0	0	0	0	75.97
0	0	0	0	0	0	75.9725
0	0	0	0	0	0	75.975
0	0	0	0	0	0	75.9775
0	0	0	0	0	0	75.98
0	0	0	0	0	0	75.9825
0	0	0	0	0	0	75.985
0	0	0	0	0	0	75.9875
0	0	0	0	0	0	75.99
0	0	0	0	0	0	75.9925
0	0	0	0	0	0	75.995
0	0	0	0	0	0	75.9975
0	0	0	0	0	0	76
0	0	0	0	0	0	76.0025
0	0	0	0	0	0	76.005
0	0	0	0	0	0	76.0075
0	0	0	0	0	0	76.01
0	0	0	0	0	0	76.0125
0	0	0	0	0	0	76.015
0	0	0	0	0	0	76.0175
0	0	0	0	0	0	76.02
0	0	0	0	0	0	76.0225
0	0	0	0	0	0	76.025
0	0	0	0	0	0	76.0275
0	0	0	0	0	0	76.03
0	0	0	0	0	0	76.0325
0	0	0	0	0	0	76.035
0	0	0	0	0	0	76.0375
0	0	0	0	0	0	76.04
0	0	0	0	0	0	76.0425
0	0	0	0	0	0	76.045
0	0	0	0	0	0	76.0475
0	0	0	0	0	0	76.05
0	0	0	0	0	0	76.0525
0	0	0	0	0	0	76.055
0	0	0	0	0	0	76.0575
0	0	0	0	0	0	76.06
0	0	0	0	0	0	76.0625
0	0	0	0	0	0	76.065
0	0	0	0	0	0	76.0675
0	0	0	0	0	0	76.07
0	0	0	0	0	0	76.0725
0	0	0	0	0	0	76.075
0	0	0	0	0	0	76.0775
0	0	0	0	0	0	76.08
0	0	0	0	0	0	76.0825
0	0	0	0	0	0	76.085
0	0	0	0	0	0	76.0875
0	0	0	0	0	0	76.09
