S	I	R	t
189	20	191	3.2525
189	20	191	3.25375
189	20	191	3.255
189	20	191	3.25625
189	20	191	3.2575
189	20	191	3.25875
189	20	191	3.26
189	20	191	3.26125
189	20	191	3.2625
189	20	191	3.26375
189	20	191	3.265
189	20	191	3.26625
189	20	191	3.2675
189	20	191	3.26875
189	20	191	3.27
190	20	190	3.27125
190	20	190	3.2725
190	20	190	3.27375
190	20	190	3.275
188	22	190	3.27625
188	22	190	3.2775
188	21	191	3.27875
188	21	191	3.28
188	21	191	3.28125
188	21	191	3.2825
188	21	191	3.28375
188	21	191	3.285
190	21	189	3.28625
190	20	190	3.2875
190	20	190	3.28875
192	20	188	3.29
192	20	188	3.29125
192	20	188	3.2925
192	20	188	3.29375
192	20	188	3.295
192	20	188	3.29625
191	21	188	3.2975
191	20	189	3.29875
193	20	187	3.3
193	20	187	3.30125
193	20	187	3.3025
193	20	187	3.30375
193	20	187	3.305
193	20	187	3.30625
193	20	187	3.3075
193	20	187	3.30875
193	20	187	3.31
193	20	187	3.31125
193	20	187	3.3125
193	20	187	3.31375
193	20	187	3.315
193	20	187	3.31625
193	20	187	3.3175
193	20	187	3.31875
194	20	186	3.32
194	20	186	3.32125
194	20	186	3.3225
196	20	184	3.32375
197	20	183	3.325
197	20	183	3.32625
197	20	183	3.3275
197	20	183	3.32875
197	20	183	3.33
197	20	183	3.33125
197	20	183	3.3325
197	20	183	3.33375
197	20	183	3.335
197	20	183	3.33625
197	20	183	3.3375
198	20	182	3.33875
200	20	180	3.34
200	20	180	3.34125
200	20	180	3.3425
200	20	180	3.34375
200	19	181	3.345
200	19	181	3.34625
200	19	181	3.3475
200	19	181	3.34875
200	19	181	3.35
200	18	182	3.35125
200	18	182	3.3525
200	18	182	3.35375
200	18	182	3.355
200	18	182	3.35625
200	18	182	3.3575
200	18	182	3.35875
201	18	181	3.36
201	18	181	3.36125
200	19	181	3.3625
200	19	181	3.36375
200	19	181	3.365
200	19	181	3.36625
200	19	181	3.3675
199	20	181	3.36875
199	20	181	3.37
199	20	181	3.37125
199	20	181	3.3725
199	20	181	3.37375
199	20	181	3.375
199	20	181	3.37625
199	20	181	3.3775
200	20	180	3.37875
200	20	180	3.38
200	20	180	3.38125
200	20	180	3.3825
200	20	180	3.38375
200	20	180	3.385
200	20	180	3.38625
200	20	180	3.3875
200	20	180	3.38875
200	20	180	3.39
200	20	180	3.39125
200	20	180	3.3925
200	20	180	3.39375
200	20	180	3.395
200	20	180	3.39625
200	20	180	3.3975
200	20	180	3.39875
200	20	180	3.4
200	20	180	3.40125
200	20	180	3.4025
200	20	180	3.40375
200	20	180	3.405
200	20	180	3.40625
200	20	180	3.4075
200	20	180	3.40875
200	20	180	3.41
200	20	180	3.41125
201	20	179	3.4125
201	20	179	3.41375
201	20	179	3.415
201	20	179	3.41625
201	20	179	3.4175
201	20	179	3.41875
201	20	179	3.42
201	20	179	3.42125
201	20	179	3.4225
201	20	179	3.42375
200	21	179	3.425
200	21	179	3.42625
200	21	179	3.4275
200	21	179	3.42875
200	21	179	3.43
199	22	179	3.43125
198	23	179	3.4325
198	23	179	3.43375
198	23	179	3.435
198	23	179	3.43625
198	23	179	3.4375
198	23	179	3.43875
198	21	181	3.44
199	21	180	3.44125
199	21	180	3.4425
200	21	179	3.44375
200	21	179	3.445
200	21	179	3.44625
200	21	179	3.4475
200	21	179	3.44875
200	21	179	3.45
200	21	179	3.45125
200	21	179	3.4525
200	21	179	3.45375
200	21	179	3.455
200	21	179	3.45625
201	21	178	3.4575
201	21	178	3.45875
201	21	178	3.46
201	21	178	3.46125
201	21	178	3.4625
201	21	178	3.46375
202	21	177	3.465
202	21	177	3.46625
202	21	177	3.4675
202	21	177	3.46875
202	21	177	3.47
202	20	178	3.47125
202	20	178	3.4725
202	20	178	3.47375
202	20	178	3.475
202	20	178	3.47625
203	20	177	3.4775
203	20	177	3.47875
203	20	177	3.48
203	20	177	3.48125
203	20	177	3.4825
203	21	176	3.48375
203	21	176	3.485
203	21	176	3.48625
203	20	177	3.4875
203	20	177	3.48875
203	20	177	3.49
203	20	177	3.49125
203	20	177	3.4925
203	20	177	3.49375
203	20	177	3.495
203	20	177	3.49625
203	20	177	3.4975
203	20	177	3.49875
203	20	177	3.5
203	20	177	3.50125
203	20	177	3.5025
203	20	177	3.50375
203	20	177	3.505
203	20	177	3.50625
203	20	177	3.5075
203	19	178	3.50875
203	19	178	3.51
203	19	178	3.51125
204	19	177	3.5125
205	19	176	3.51375
205	19	176	3.515
205	19	176	3.51625
205	19	176	3.5175
206	19	175	3.51875
206	19	175	3.52
206	19	175	3.52125
206	19	175	3.5225
206	19	175	3.52375
206	19	175	3.525
207	19	174	3.52625
207	19	174	3.5275
207	19	174	3.52875
207	19	174	3.53
207	19	174	3.53125
207	19	174	3.5325
207	19	174	3.53375
207	19	174	3.535
207	19	174	3.53625
207	19	174	3.5375
207	19	174	3.53875
207	19	174	3.54
207	19	174	3.54125
207	19	174	3.5425
207	19	174	3.54375
208	19	173	3.545
208	18	174	3.54625
208	18	174	3.5475
208	18	174	3.54875
208	18	174	3.55
207	19	174	3.55125
207	19	174	3.5525
208	19	173	3.55375
208	19	173	3.555
208	19	173	3.55625
208	19	173	3.5575
208	19	173	3.55875
208	19	173	3.56
208	19	173	3.56125
208	19	173	3.5625
208	19	173	3.56375
208	19	173	3.565
208	19	173	3.56625
208	19	173	3.5675
208	19	173	3.56875
208	19	173	3.57
208	18	174	3.57125
208	18	174	3.5725
208	18	174	3.57375
207	19	174	3.575
207	19	174	3.57625
207	19	174	3.5775
207	19	174	3.57875
207	19	174	3.58
207	19	174	3.58125
207	18	175	3.5825
207	18	175	3.58375
207	18	175	3.585
207	18	175	3.58625
207	18	175	3.5875
207	18	175	3.58875
207	18	175	3.59
207	18	175	3.59125
207	18	175	3.5925
207	18	175	3.59375
207	17	176	3.595
207	17	176	3.59625
207	17	176	3.5975
207	17	176	3.59875
206	18	176	3.6
206	18	176	3.60125
206	18	176	3.6025
206	18	176	3.60375
206	18	176	3.605
206	18	176	3.60625
206	18	176	3.6075
206	18	176	3.60875
206	18	176	3.61
206	18	176	3.61125
206	18	176	3.6125
206	18	176	3.61375
206	18	176	3.615
207	18	175	3.61625
207	18	175	3.6175
207	17	176	3.61875
207	17	176	3.62
207	17	176	3.62125
207	17	176	3.6225
208	17	175	3.62375
208	16	176	3.625
208	16	176	3.62625
208	16	176	3.6275
208	16	176	3.62875
207	17	176	3.63
207	17	176	3.63125
207	17	176	3.6325
207	17	176	3.63375
207	17	176	3.635
207	17	176	3.63625
207	17	176	3.6375
208	17	175	3.63875
208	17	175	3.64
208	17	175	3.64125
208	17	175	3.6425
208	17	175	3.64375
208	17	175	3.645
208	17	175	3.64625
208	17	175	3.6475
208	17	175	3.64875
208	17	175	3.65
207	18	175	3.65125
207	18	175	3.6525
207	18	175	3.65375
207	18	175	3.655
206	19	175	3.65625
206	19	175	3.6575
205	20	175	3.65875
206	20	174	3.66
206	20	174	3.66125
206	20	174	3.6625
206	20	174	3.66375
206	20	174	3.665
206	20	174	3.66625
206	20	174	3.6675
206	20	174	3.66875
206	20	174	3.67
206	20	174	3.67125
206	20	174	3.6725
206	20	174	3.67375
205	21	174	3.675
205	21	174	3.67625
205	21	174	3.6775
205	21	174	3.67875
205	21	174	3.68
205	21	174	3.68125
205	20	175	3.6825
205	20	175	3.68375
205	20	175	3.685
205	20	175	3.68625
205	20	175	3.6875
205	20	175	3.68875
205	20	175	3.69
205	20	175	3.69125
206	20	174	3.6925
206	19	175	3.69375
206	19	175	3.695
206	19	175	3.69625
206	19	175	3.6975
205	20	175	3.69875
205	20	175	3.7
205	20	175	3.70125
205	20	175	3.7025
206	20	174	3.70375
205	21	174	3.705
205	21	174	3.70625
205	21	174	3.7075
205	21	174	3.70875
205	21	174	3.71
205	21	174	3.71125
205	21	174	3.7125
205	21	174	3.71375
204	22	174	3.715
204	22	174	3.71625
204	22	174	3.7175
204	22	174	3.71875
204	22	174	3.72
204	22	174	3.72125
204	22	174	3.7225
204	22	174	3.72375
204	22	174	3.725
204	22	174	3.72625
205	22	173	3.7275
205	22	173	3.72875
205	22	173	3.73
205	22	173	3.73125
205	22	173	3.7325
206	22	172	3.73375
206	22	172	3.735
206	22	172	3.73625
207	22	171	3.7375
207	22	171	3.73875
207	22	171	3.74
206	23	171	3.74125
206	23	171	3.7425
206	23	171	3.74375
207	23	170	3.745
206	24	170	3.74625
207	23	170	3.7475
207	23	170	3.74875
207	23	170	3.75
208	23	169	3.75125
208	23	169	3.7525
208	23	169	3.75375
208	23	169	3.755
207	24	169	3.75625
207	24	169	3.7575
207	24	169	3.75875
207	24	169	3.76
207	24	169	3.76125
207	25	168	3.7625
206	26	168	3.76375
206	26	168	3.765
206	26	168	3.76625
206	26	168	3.7675
206	26	168	3.76875
206	26	168	3.77
206	26	168	3.77125
206	26	168	3.7725
206	26	168	3.77375
207	26	167	3.775
207	26	167	3.77625
207	26	167	3.7775
207	26	167	3.77875
207	26	167	3.78
207	26	167	3.78125
207	26	167	3.7825
207	26	167	3.78375
207	26	167	3.785
207	26	167	3.78625
207	26	167	3.7875
207	25	168	3.78875
207	24	169	3.79
207	24	169	3.79125
209	24	167	3.7925
209	23	168	3.79375
209	22	169	3.795
209	22	169	3.79625
210	22	168	3.7975
210	21	169	3.79875
210	21	169	3.8
210	21	169	3.80125
210	20	170	3.8025
210	20	170	3.80375
210	20	170	3.805
210	20	170	3.80625
210	20	170	3.8075
210	19	171	3.80875
210	19	171	3.81
210	19	171	3.81125
210	19	171	3.8125
210	19	171	3.81375
210	19	171	3.815
210	19	171	3.81625
210	19	171	3.8175
210	19	171	3.81875
210	19	171	3.82
210	19	171	3.82125
211	19	170	3.8225
211	19	170	3.82375
211	19	170	3.825
211	19	170	3.82625
212	19	169	3.8275
212	19	169	3.82875
213	19	168	3.83
213	19	168	3.83125
213	19	168	3.8325
213	19	168	3.83375
213	19	168	3.835
213	18	169	3.83625
213	18	169	3.8375
213	18	169	3.83875
213	17	170	3.84
213	17	170	3.84125
213	17	170	3.8425
213	17	170	3.84375
214	17	169	3.845
214	17	169	3.84625
214	17	169	3.8475
214	17	169	3.84875
213	18	169	3.85
213	18	169	3.85125
213	18	169	3.8525
213	18	169	3.85375
212	19	169	3.855
212	19	169	3.85625
212	19	169	3.8575
212	19	169	3.85875
212	19	169	3.86
212	19	169	3.86125
212	19	169	3.8625
212	19	169	3.86375
212	19	169	3.865
213	19	168	3.86625
214	19	167	3.8675
214	19	167	3.86875
214	19	167	3.87
214	19	167	3.87125
214	19	167	3.8725
214	19	167	3.87375
214	19	167	3.875
214	19	167	3.87625
214	19	167	3.8775
214	19	167	3.87875
214	19	167	3.88
214	19	167	3.88125
214	19	167	3.8825
213	20	167	3.88375
213	20	167	3.885
213	20	167	3.88625
213	20	167	3.8875
212	21	167	3.88875
212	21	167	3.89
212	21	167	3.89125
213	20	167	3.8925
213	20	167	3.89375
213	20	167	3.895
213	20	167	3.89625
213	20	167	3.8975
213	20	167	3.89875
214	20	166	3.9
214	20	166	3.90125
214	20	166	3.9025
214	20	166	3.90375
214	20	166	3.905
214	20	166	3.90625
214	20	166	3.9075
214	20	166	3.90875
215	20	165	3.91
215	20	165	3.91125
217	20	163	3.9125
217	20	163	3.91375
217	20	163	3.915
217	20	163	3.91625
217	20	163	3.9175
217	20	163	3.91875
216	21	163	3.92
216	21	163	3.92125
216	21	163	3.9225
216	21	163	3.92375
216	21	163	3.925
216	21	163	3.92625
216	21	163	3.9275
215	22	163	3.92875
215	22	163	3.93
215	22	163	3.93125
215	22	163	3.9325
214	23	163	3.93375
214	23	163	3.935
214	23	163	3.93625
214	23	163	3.9375
214	23	163	3.93875
214	23	163	3.94
214	23	163	3.94125
213	24	163	3.9425
213	24	163	3.94375
213	24	163	3.945
213	24	163	3.94625
213	24	163	3.9475
212	25	163	3.94875
212	25	163	3.95
212	25	163	3.95125
212	25	163	3.9525
213	25	162	3.95375
213	25	162	3.955
213	25	162	3.95625
213	25	162	3.9575
213	25	162	3.95875
213	24	163	3.96
213	24	163	3.96125
213	24	163	3.9625
213	24	163	3.96375
213	24	163	3.965
213	24	163	3.96625
213	24	163	3.9675
214	24	162	3.96875
214	23	163	3.97
215	23	162	3.97125
215	23	162	3.9725
215	23	162	3.97375
215	23	162	3.975
215	23	162	3.97625
215	23	162	3.9775
215	23	162	3.97875
216	23	161	3.98
216	23	161	3.98125
216	23	161	3.9825
217	23	160	3.98375
217	23	160	3.985
217	23	160	3.98625
217	23	160	3.9875
217	23	160	3.98875
217	23	160	3.99
217	23	160	3.99125
217	23	160	3.9925
217	23	160	3.99375
217	23	160	3.995
217	22	161	3.99625
217	22	161	3.9975
217	22	161	3.99875
217	22	161	4
217	20	163	4.00125
217	20	163	4.0025
218	19	163	4.00375
218	18	164	4.005
217	19	164	4.00625
216	20	164	4.0075
216	19	165	4.00875
216	19	165	4.01
216	19	165	4.01125
216	19	165	4.0125
217	19	164	4.01375
218	19	163	4.015
218	19	163	4.01625
218	19	163	4.0175
218	19	163	4.01875
218	19	163	4.02
218	19	163	4.02125
218	19	163	4.0225
218	19	163	4.02375
219	19	162	4.025
220	19	161	4.02625
221	19	160	4.0275
221	19	160	4.02875
221	19	160	4.03
220	20	160	4.03125
221	20	159	4.0325
221	20	159	4.03375
220	20	160	4.035
220	20	160	4.03625
220	20	160	4.0375
220	20	160	4.03875
220	20	160	4.04
220	20	160	4.04125
219	21	160	4.0425
219	21	160	4.04375
219	21	160	4.045
219	21	160	4.04625
218	22	160	4.0475
218	22	160	4.04875
218	22	160	4.05
218	22	160	4.05125
218	22	160	4.0525
218	22	160	4.05375
219	21	160	4.055
219	21	160	4.05625
219	21	160	4.0575
219	21	160	4.05875
219	21	160	4.06
219	21	160	4.06125
219	21	160	4.0625
219	20	161	4.06375
219	19	162	4.065
218	20	162	4.06625
218	20	162	4.0675
218	20	162	4.06875
218	20	162	4.07
218	20	162	4.07125
219	20	161	4.0725
219	20	161	4.07375
219	20	161	4.075
219	20	161	4.07625
220	20	160	4.0775
220	20	160	4.07875
220	20	160	4.08
220	20	160	4.08125
220	20	160	4.0825
220	20	160	4.08375
220	20	160	4.085
221	20	159	4.08625
221	20	159	4.0875
220	21	159	4.08875
220	21	159	4.09
220	21	159	4.09125
220	21	159	4.0925
220	21	159	4.09375
220	21	159	4.095
221	21	158	4.09625
221	21	158	4.0975
221	21	158	4.09875
221	21	158	4.1
221	21	158	4.10125
221	21	158	4.1025
221	21	158	4.10375
221	21	158	4.105
221	21	158	4.10625
222	21	157	4.1075
222	21	157	4.10875
221	22	157	4.11
221	22	157	4.11125
221	22	157	4.1125
221	22	157	4.11375
220	23	157	4.115
220	22	158	4.11625
220	22	158	4.1175
220	22	158	4.11875
220	22	158	4.12
219	23	158	4.12125
219	23	158	4.1225
219	23	158	4.12375
219	23	158	4.125
219	23	158	4.12625
219	23	158	4.1275
219	23	158	4.12875
219	23	158	4.13
219	23	158	4.13125
219	23	158	4.1325
219	23	158	4.13375
220	23	157	4.135
220	23	157	4.13625
220	23	157	4.1375
220	23	157	4.13875
220	23	157	4.14
220	23	157	4.14125
220	23	157	4.1425
220	23	157	4.14375
220	23	157	4.145
220	23	157	4.14625
220	23	157	4.1475
220	23	157	4.14875
220	23	157	4.15
219	24	157	4.15125
219	24	157	4.1525
219	24	157	4.15375
219	24	157	4.155
218	25	157	4.15625
218	25	157	4.1575
218	25	157	4.15875
218	25	157	4.16
218	24	158	4.16125
218	24	158	4.1625
218	24	158	4.16375
218	24	158	4.165
218	24	158	4.16625
218	23	159	4.1675
218	23	159	4.16875
218	23	159	4.17
218	23	159	4.17125
218	23	159	4.1725
218	23	159	4.17375
218	23	159	4.175
218	23	159	4.17625
218	23	159	4.1775
218	23	159	4.17875
218	23	159	4.18
218	23	159	4.18125
219	23	158	4.1825
218	24	158	4.18375
218	23	159	4.185
218	23	159	4.18625
218	23	159	4.1875
218	23	159	4.18875
218	23	159	4.19
219	23	158	4.19125
219	23	158	4.1925
219	23	158	4.19375
219	23	158	4.195
219	23	158	4.19625
219	23	158	4.1975
219	23	158	4.19875
219	23	158	4.2
220	23	157	4.20125
220	23	157	4.2025
220	23	157	4.20375
220	23	157	4.205
220	23	157	4.20625
221	22	157	4.2075
221	22	157	4.20875
221	22	157	4.21
221	22	157	4.21125
222	22	156	4.2125
222	22	156	4.21375
222	22	156	4.215
222	22	156	4.21625
222	22	156	4.2175
223	22	155	4.21875
222	23	155	4.22
222	23	155	4.22125
222	23	155	4.2225
222	23	155	4.22375
223	23	154	4.225
224	23	153	4.22625
224	23	153	4.2275
225	23	152	4.22875
226	23	151	4.23
226	23	151	4.23125
226	23	151	4.2325
226	22	152	4.23375
226	22	152	4.235
226	22	152	4.23625
226	22	152	4.2375
226	22	152	4.23875
226	22	152	4.24
226	22	152	4.24125
226	22	152	4.2425
226	22	152	4.24375
226	22	152	4.245
226	22	152	4.24625
226	22	152	4.2475
226	22	152	4.24875
226	22	152	4.25
226	22	152	4.25125
226	22	152	4.2525
226	22	152	4.25375
226	22	152	4.255
226	22	152	4.25625
226	22	152	4.2575
226	22	152	4.25875
226	22	152	4.26
226	22	152	4.26125
226	22	152	4.2625
226	22	152	4.26375
226	22	152	4.265
226	22	152	4.26625
226	21	153	4.2675
226	21	153	4.26875
226	21	153	4.27
226	21	153	4.27125
226	21	153	4.2725
226	21	153	4.27375
226	21	153	4.275
226	21	153	4.27625
226	21	153	4.2775
226	21	153	4.27875
227	21	152	4.28
227	22	151	4.28125
227	22	151	4.2825
227	22	151	4.28375
227	22	151	4.285
228	22	150	4.28625
228	22	150	4.2875
228	22	150	4.28875
228	22	150	4.29
230	22	148	4.29125
230	22	148	4.2925
230	22	148	4.29375
230	22	148	4.295
232	22	146	4.29625
232	22	146	4.2975
232	23	145	4.29875
232	23	145	4.3
232	23	145	4.30125
232	23	145	4.3025
233	23	144	4.30375
233	23	144	4.305
233	23	144	4.30625
233	23	144	4.3075
233	23	144	4.30875
232	24	144	4.31
232	24	144	4.31125
232	24	144	4.3125
233	24	143	4.31375
233	24	143	4.315
233	24	143	4.31625
233	24	143	4.3175
233	24	143	4.31875
233	24	143	4.32
233	24	143	4.32125
233	24	143	4.3225
233	24	143	4.32375
232	25	143	4.325
232	25	143	4.32625
232	24	144	4.3275
232	24	144	4.32875
232	24	144	4.33
232	24	144	4.33125
232	24	144	4.3325
232	24	144	4.33375
231	25	144	4.335
231	25	144	4.33625
231	25	144	4.3375
232	25	143	4.33875
232	25	143	4.34
232	25	143	4.34125
232	25	143	4.3425
232	25	143	4.34375
232	24	144	4.345
232	24	144	4.34625
232	24	144	4.3475
232	24	144	4.34875
232	24	144	4.35
232	24	144	4.35125
231	25	144	4.3525
231	25	144	4.35375
230	25	145	4.355
230	25	145	4.35625
230	25	145	4.3575
230	25	145	4.35875
230	24	146	4.36
230	24	146	4.36125
230	24	146	4.3625
230	24	146	4.36375
230	24	146	4.365
230	24	146	4.36625
230	24	146	4.3675
230	24	146	4.36875
230	24	146	4.37
230	24	146	4.37125
230	24	146	4.3725
230	24	146	4.37375
230	24	146	4.375
230	24	146	4.37625
231	24	145	4.3775
231	24	145	4.37875
231	24	145	4.38
231	24	145	4.38125
231	24	145	4.3825
231	24	145	4.38375
231	24	145	4.385
231	24	145	4.38625
231	24	145	4.3875
231	23	146	4.38875
231	23	146	4.39
231	23	146	4.39125
231	23	146	4.3925
231	23	146	4.39375
231	23	146	4.395
231	23	146	4.39625
231	23	146	4.3975
231	23	146	4.39875
231	23	146	4.4
231	23	146	4.40125
231	22	147	4.4025
231	22	147	4.40375
231	22	147	4.405
231	21	148	4.40625
231	21	148	4.4075
231	21	148	4.40875
231	21	148	4.41
231	21	148	4.41125
231	21	148	4.4125
231	20	149	4.41375
231	19	150	4.415
231	19	150	4.41625
231	19	150	4.4175
231	19	150	4.41875
231	19	150	4.42
231	19	150	4.42125
231	19	150	4.4225
231	19	150	4.42375
231	19	150	4.425
231	19	150	4.42625
231	19	150	4.4275
231	19	150	4.42875
230	20	150	4.43
231	20	149	4.43125
231	20	149	4.4325
231	20	149	4.43375
231	20	149	4.435
232	20	148	4.43625
234	20	146	4.4375
234	20	146	4.43875
235	20	145	4.44
235	20	145	4.44125
236	20	144	4.4425
236	20	144	4.44375
236	20	144	4.445
236	20	144	4.44625
236	20	144	4.4475
236	20	144	4.44875
236	20	144	4.45
236	19	145	4.45125
236	19	145	4.4525
236	18	146	4.45375
236	18	146	4.455
236	18	146	4.45625
235	19	146	4.4575
235	18	147	4.45875
236	18	146	4.46
235	19	146	4.46125
235	19	146	4.4625
235	19	146	4.46375
235	19	146	4.465
235	19	146	4.46625
235	19	146	4.4675
235	19	146	4.46875
235	19	146	4.47
235	19	146	4.47125
235	18	147	4.4725
235	18	147	4.47375
235	18	147	4.475
235	18	147	4.47625
235	18	147	4.4775
235	18	147	4.47875
235	18	147	4.48
235	18	147	4.48125
235	18	147	4.4825
235	18	147	4.48375
235	18	147	4.485
235	18	147	4.48625
235	18	147	4.4875
235	18	147	4.48875
236	18	146	4.49
236	18	146	4.49125
236	18	146	4.4925
236	18	146	4.49375
236	18	146	4.495
236	18	146	4.49625
236	18	146	4.4975
236	18	146	4.49875
236	18	146	4.5
236	17	147	4.50125
236	17	147	4.5025
236	17	147	4.50375
236	17	147	4.505
236	17	147	4.50625
236	17	147	4.5075
236	17	147	4.50875
236	17	147	4.51
237	17	146	4.51125
237	17	146	4.5125
237	17	146	4.51375
237	17	146	4.515
237	17	146	4.51625
237	17	146	4.5175
237	17	146	4.51875
237	17	146	4.52
237	17	146	4.52125
237	17	146	4.5225
237	17	146	4.52375
237	17	146	4.525
237	17	146	4.52625
237	17	146	4.5275
237	18	145	4.52875
237	18	145	4.53
236	19	145	4.53125
236	18	146	4.5325
236	18	146	4.53375
236	18	146	4.535
236	18	146	4.53625
236	18	146	4.5375
236	18	146	4.53875
236	18	146	4.54
236	18	146	4.54125
236	18	146	4.5425
236	18	146	4.54375
236	18	146	4.545
236	18	146	4.54625
237	18	145	4.5475
237	18	145	4.54875
237	18	145	4.55
237	18	145	4.55125
237	18	145	4.5525
237	18	145	4.55375
237	18	145	4.555
237	18	145	4.55625
236	19	145	4.5575
236	19	145	4.55875
237	19	144	4.56
237	19	144	4.56125
237	19	144	4.5625
237	19	144	4.56375
237	19	144	4.565
237	19	144	4.56625
237	19	144	4.5675
237	19	144	4.56875
237	19	144	4.57
237	19	144	4.57125
237	19	144	4.5725
237	19	144	4.57375
237	19	144	4.575
237	19	144	4.57625
238	19	143	4.5775
238	18	144	4.57875
238	18	144	4.58
238	18	144	4.58125
238	18	144	4.5825
238	18	144	4.58375
238	18	144	4.585
238	18	144	4.58625
238	18	144	4.5875
238	18	144	4.58875
238	18	144	4.59
238	18	144	4.59125
238	18	144	4.5925
239	18	143	4.59375
239	18	143	4.595
239	19	142	4.59625
240	19	141	4.5975
240	19	141	4.59875
240	19	141	4.6
240	19	141	4.60125
241	19	140	4.6025
241	19	140	4.60375
241	19	140	4.605
241	19	140	4.60625
241	18	141	4.6075
241	18	141	4.60875
241	18	141	4.61
241	18	141	4.61125
241	18	141	4.6125
241	18	141	4.61375
241	18	141	4.615
242	18	140	4.61625
242	18	140	4.6175
242	18	140	4.61875
242	18	140	4.62
243	18	139	4.62125
244	18	138	4.6225
244	18	138	4.62375
244	18	138	4.625
244	19	137	4.62625
244	19	137	4.6275
243	20	137	4.62875
243	20	137	4.63
243	20	137	4.63125
243	20	137	4.6325
244	20	136	4.63375
244	20	136	4.635
244	20	136	4.63625
244	20	136	4.6375
244	20	136	4.63875
244	20	136	4.64
244	20	136	4.64125
244	20	136	4.6425
244	20	136	4.64375
244	20	136	4.645
244	20	136	4.64625
244	20	136	4.6475
244	20	136	4.64875
244	20	136	4.65
245	20	135	4.65125
245	20	135	4.6525
245	20	135	4.65375
245	20	135	4.655
245	20	135	4.65625
245	20	135	4.6575
245	20	135	4.65875
246	20	134	4.66
246	20	134	4.66125
246	20	134	4.6625
246	20	134	4.66375
246	20	134	4.665
245	21	134	4.66625
245	21	134	4.6675
245	21	134	4.66875
245	21	134	4.67
245	21	134	4.67125
244	22	134	4.6725
244	22	134	4.67375
243	23	134	4.675
243	23	134	4.67625
243	23	134	4.6775
243	23	134	4.67875
243	23	134	4.68
243	23	134	4.68125
244	23	133	4.6825
244	23	133	4.68375
244	23	133	4.685
244	23	133	4.68625
244	23	133	4.6875
243	24	133	4.68875
243	24	133	4.69
243	24	133	4.69125
243	24	133	4.6925
243	24	133	4.69375
243	24	133	4.695
243	24	133	4.69625
243	24	133	4.6975
243	24	133	4.69875
243	24	133	4.7
245	24	131	4.70125
245	24	131	4.7025
245	24	131	4.70375
245	24	131	4.705
245	24	131	4.70625
246	24	130	4.7075
246	23	131	4.70875
246	23	131	4.71
246	23	131	4.71125
245	24	131	4.7125
245	24	131	4.71375
245	24	131	4.715
245	24	131	4.71625
245	24	131	4.7175
245	24	131	4.71875
245	24	131	4.72
245	24	131	4.72125
245	24	131	4.7225
244	25	131	4.72375
244	25	131	4.725
244	24	132	4.72625
244	24	132	4.7275
244	24	132	4.72875
244	24	132	4.73
243	25	132	4.73125
243	25	132	4.7325
242	26	132	4.73375
243	26	131	4.735
243	26	131	4.73625
243	26	131	4.7375
243	26	131	4.73875
243	26	131	4.74
243	26	131	4.74125
243	26	131	4.7425
243	26	131	4.74375
244	26	130	4.745
244	25	131	4.74625
244	25	131	4.7475
244	25	131	4.74875
244	25	131	4.75
245	25	130	4.75125
245	25	130	4.7525
244	26	130	4.75375
244	26	130	4.755
244	26	130	4.75625
245	26	129	4.7575
245	26	129	4.75875
246	26	128	4.76
246	26	128	4.76125
246	26	128	4.7625
246	26	128	4.76375
245	27	128	4.765
245	27	128	4.76625
245	27	128	4.7675
245	27	128	4.76875
245	27	128	4.77
245	27	128	4.77125
245	26	129	4.7725
245	26	129	4.77375
245	26	129	4.775
245	26	129	4.77625
245	26	129	4.7775
245	26	129	4.77875
245	26	129	4.78
245	26	129	4.78125
245	26	129	4.7825
245	26	129	4.78375
245	26	129	4.785
245	26	129	4.78625
245	26	129	4.7875
245	26	129	4.78875
245	26	129	4.79
245	26	129	4.79125
245	26	129	4.7925
245	26	129	4.79375
245	26	129	4.795
245	26	129	4.79625
245	26	129	4.7975
245	27	128	4.79875
245	27	128	4.8
245	27	128	4.80125
245	27	128	4.8025
245	27	128	4.80375
245	27	128	4.805
245	27	128	4.80625
246	26	128	4.8075
246	26	128	4.80875
246	26	128	4.81
245	27	128	4.81125
245	27	128	4.8125
246	27	127	4.81375
246	27	127	4.815
245	28	127	4.81625
245	28	127	4.8175
245	28	127	4.81875
245	28	127	4.82
245	28	127	4.82125
246	28	126	4.8225
246	28	126	4.82375
246	28	126	4.825
246	27	127	4.82625
246	27	127	4.8275
246	27	127	4.82875
246	27	127	4.83
246	27	127	4.83125
246	27	127	4.8325
246	27	127	4.83375
246	27	127	4.835
246	27	127	4.83625
246	27	127	4.8375
246	27	127	4.83875
246	27	127	4.84
246	27	127	4.84125
246	27	127	4.8425
246	27	127	4.84375
245	28	127	4.845
246	28	126	4.84625
246	27	127	4.8475
247	27	126	4.84875
247	27	126	4.85
247	27	126	4.85125
247	27	126	4.8525
248	27	125	4.85375
248	27	125	4.855
248	27	125	4.85625
248	27	125	4.8575
248	27	125	4.85875
248	27	125	4.86
248	27	125	4.86125
247	28	125	4.8625
247	27	126	4.86375
248	27	125	4.865
247	28	125	4.86625
247	28	125	4.8675
247	28	125	4.86875
247	28	125	4.87
247	27	126	4.87125
246	28	126	4.8725
246	28	126	4.87375
246	28	126	4.875
246	28	126	4.87625
246	28	126	4.8775
